,Longitude,Latitude,State,Roadway,Direction,Name,Mile Marker,Restrooms,Restrooms(Vault Toilet),Restrooms(Portapotties),Picnic Tables,Vending Machines,Pet Walking Area,Handicapped Facilities,RV Dump,Restaurant,Gas,Scenic View
1262,-100.567901,40.203216,NE,SR-6/34,EB,MCCOOK REST AREA,,True,False,False,True,False,True,True,False,False,False,False
1263,-100.56624599999999,40.203998999999996,NE,SR-6/34,WB,MCCOOK REST AREA LEFT EXIT,,True,False,False,True,False,True,True,False,False,False,False
1264,-72.09895999999999,43.464304999999996,NH,I-89,NB,SPRINGFIELD REST AREA, MM39.6,True,False,False,True,False,True,True,False,False,False,False
1265,-71.91073399999999,43.342002,NH,I-89,SB,SUTTON REST AREA, MM26,True,False,False,True,False,True,True,False,False,False,False
1266,-72.265235,43.646958000000005,NH,I-89,SB,LEBANON WELCOME CENTER, MM57.2,True,False,False,True,False,True,True,False,False,False,False
1267,-71.87359000000001,44.329558,NH,I-93,NB,LITTLETON WELCOME CENTER FOLLOW SIGNS, MM44,True,False,False,True,False,True,True,False,False,False,True
1268,-71.880337,44.33188,NH,I-93,SB,LITTLETON WELCOME CENTER FOLLOW SIGNS, MM44,True,False,False,True,False,True,True,False,False,False,True
1269,-71.21927099999999,42.752655,NH,I-93,NB,SALEM WELCOME CENTER, MM1,True,False,False,True,True,True,True,False,False,False,False
1270,-71.474856,43.106916999999996,NH,I-93,NB,TPK HOOKSETT REST AREA, MM31,True,False,False,True,True,True,True,False,False,False,False
1271,-71.478227,43.112863,NH,I-93,SB,TPK HOOKSETT REST AREA, MM31,True,False,False,True,True,True,True,False,False,False,False
1272,-71.60982299999999,43.369299,NH,I-93,NB,CANTERBURY REST AREA, MM51,True,False,False,True,True,True,True,False,False,False,False
1273,-71.601551,43.493595,NH,I-93,SB,SANBORNTON REST AREA, MM61,True,False,False,True,True,True,True,False,False,False,False
1274,-70.882866,42.880596999999995,NH,I-95,NB,SEABROOK WELCOME CENTER AND REST AREA, MM0.5,True,False,False,True,True,True,True,False,False,False,False
1275,-71.08716700000001,44.408085,NH,US-2,EB/WB,STATE REST AREA,,True,False,True,True,False,True,False,False,False,False,False
1276,-71.507379,44.923248,NH,US-3,NB,COLEBROOK WELCOME CENTER,,True,False,False,True,True,True,True,False,False,False,False
1277,-71.509987,44.926004,NH,US-3,SB,COLEBROOK WELCOME CENTER LEFT TURN,,True,False,False,True,True,True,True,False,False,False,False
1278,-71.139298,44.075619,NH,US-302,NB/SB,INTERVALE REST AREA AND SCENIC OVERLOOK,,True,False,True,False,False,False,False,False,False,False,True
1279,-74.496524,39.382678999999996,NJ,ACE,WB,WELCOME CENTER LEFT EXIT (9AM-5PM), MM3.5,True,False,False,False,False,False,True,False,False,True,False
1280,-74.489261,39.380275,NJ,ACE,EB,WELCOME CENTER LEFT EXIT (9AM-5PM), MM3.5,True,False,False,False,False,False,True,False,False,True,False
1281,-74.738123,39.550715000000004,NJ,ACE,EB,FARLEY SERVICE PLAZA LEFT EXIT, MM21.5,True,False,False,False,True,True,True,False,True,True,False
1282,-74.731765,39.549815,NJ,ACE,WB,FARLEY SERVICE PLAZA LEFT EXIT, MM21.5,True,False,False,False,True,True,True,False,True,True,False
1283,-74.724475,39.178245000000004,NJ,GSP,NB,OCEANVIEW SERVICE PLAZA LEFT EXIT, MM18,True,False,False,False,True,False,True,False,False,True,False
1284,-74.721774,39.183953,NJ,GSP,SB,OCEANVIEW SERVICE PLAZA LEFT EXIT, MM18,True,False,False,False,True,False,True,False,False,True,False
1285,-74.530076,39.466248,NJ,GSP,NB,ATLANTIC CITY SERVICE PLAZA LEFT EXIT, MM41,True,False,False,False,True,True,True,False,True,True,False
1286,-74.528447,39.474369,NJ,GSP,SB,ATLANTIC CITY SERVICE PLAZA LEFT EXIT, MM41,True,False,False,False,True,True,True,False,True,True,False
1287,-74.217011,39.868431,NJ,GSP,NB,FORKED RIVER SERVICE PLAZA LEFT EXIT, MM76,True,False,False,False,True,False,True,False,False,True,False
1288,-74.214399,39.876641,NJ,GSP,SB,FORKED RIVER SERVICE PLAZA LEFT EXIT, MM76,True,False,False,False,True,False,True,False,False,True,False
1289,-74.09929100000001,40.194511,NJ,GSP,NB,MONMOUTH SERVICE PLAZA LEFT EXIT, MM100,True,False,False,False,True,False,True,False,False,True,False
1290,-74.098804,40.202727,NJ,GSP,SB,MONMOUTH SERVICE PLAZA LEFT EXIT, MM100,True,False,False,False,True,False,True,False,False,True,False
1291,-74.279921,40.461090999999996,NJ,GSP,NB,CHEESEQUAKE SERVICE PLAZA LOCAL, MM123,True,False,False,False,True,False,True,False,False,True,False
1292,-74.280908,40.461542,NJ,GSP,NB,CHEESEQUAKE SERVICE PLAZA EXPRESS, MM123,True,False,False,False,True,False,True,False,False,True,False
1293,-74.289051,40.465057,NJ,GSP,SB,CHEESEQUAKE SERVICE PLAZA LEFT EXIT KICAL, MM123,True,False,False,False,True,False,True,False,False,True,False
1294,-74.29297199999999,40.468684,NJ,GSP,SB,CHEESEQUAKE SERVICE PLAZA LEFT EXIT EXPRESS, MM123,True,False,False,False,True,False,True,False,False,True,False
1295,-74.330473,40.582894,NJ,GSP,SB,COLONIA SOUTH SERVICE PLAZA LEFT EXIT, MM133,True,False,False,False,True,False,True,False,False,True,False
1296,-74.324965,40.589876000000004,NJ,GSP,NB,COLONIA NORTH SERVICE PLAZA LEFT EXIT, MM133,True,False,False,False,True,False,True,False,False,True,False
1297,-74.25407299999999,40.698414,NJ,GSP,NB,VAUX HALL SERVICE PLAZA LEFT EXIT, MM145,True,False,False,False,True,False,True,False,False,True,False
1298,-74.25344,40.699163,NJ,GSP,SB,VAUX HALL SERVICE PLAZA SIGNS, MM142,True,False,False,False,True,False,True,False,False,True,False
1299,-74.17924599999999,40.834913,NJ,GSP,NB,BROOKDALE SERVICE PLAZA LEFT EXIT, MM153,True,False,False,False,False,False,False,False,False,True,False
1300,-74.18016300000001,40.841435,NJ,GSP,SB,BROOKDALE SERVICE PLAZA LEFT EXIT, MM153,True,False,False,False,True,False,True,False,True,True,False
1301,-74.067965,41.044391,NJ,GSP,NB,MONTVALE SERVICE PLAZA LEFT EXIT, MM171,True,False,False,False,True,False,True,False,True,True,False
1302,-74.066251,41.051936,NJ,GSP,SB,MONTVALE SERVICE PLAZA LEFT EXIT, MM171,True,False,False,False,True,False,True,False,True,True,False
1303,-75.474046,39.688990000000004,NJ,I-295,NB,WELCOME CENTER,,True,False,False,True,True,True,True,True,False,False,False
1304,-75.126253,40.970813,NJ,I-80,EB,DUNNFIELD CREEK APPALACHIAN TRAIL REST AREA, MM1,True,False,False,True,False,True,False,False,False,False,False
1305,-75.121967,40.971459,NJ,I-80,WB,DUNNFIELD CREEK APPALACHIAN TRAIL REST AREA, MM1,True,False,False,True,False,True,False,False,False,False,False
1306,-75.047875,40.925035,NJ,I-80,EB,WELCOME CENTER, MM7,True,False,False,True,True,True,True,False,False,False,False
1307,-75.399451,39.695744,NJ,NJ TPK,NB,TP JOHN FENWICK SERVICE PLAZA, MM5.4,True,False,False,True,True,False,True,False,True,True,False
1308,-75.39313800000001,39.697928000000005,NJ,NJ TPK,SB,TP CLARA BARTON SERVICE PLAZA, MM5.4,True,False,False,True,True,False,True,False,True,True,False
1309,-75.000196,39.886831,NJ,NJ TPK,SB,TP WALT WHITMAN SERVICE PLAZA, MM30.2,True,False,False,True,True,False,True,False,True,True,False
1310,-74.892853,39.979510999999995,NJ,NJ TPK,NB,TP JAMES FENIMORE SERVICE PLAZA, MM39.4,True,False,False,True,True,False,True,False,True,True,False
1311,-74.633576,40.174772,NJ,NJ TPK,NB,TP RICHARD STOCKTON SERVICE PLAZA, MM58.7,True,False,False,True,True,False,True,False,True,True,False
1312,-74.625941,40.179459,NJ,NJ TPK,SB,TP WOODROW WILSON SERVICE PLAZA, MM58.7,True,False,False,True,True,False,True,False,True,True,False
1313,-74.485669,40.323878,NJ,NJ TPK,SB,TP MOLLY PITCHER SERVICE PLAZA, MM71.7,True,False,False,True,True,False,True,False,True,True,False
1314,-74.44628399999999,40.414891,NJ,NJ TPK,NB,TP JOYCE KILMER SERVICE PLAZA, MM78.7,True,False,False,True,True,False,True,False,True,True,False
1315,-74.267653,40.554821000000004,NJ,NJ TPK,NB,TP THOMAS EDISON SERVICE PLAZA, MM92.9,True,False,False,True,True,False,True,False,True,True,False
1316,-74.26091600000001,40.562231,NJ,NJ TPK,SB,TP GROVER CLEVELAND SERVICE PLAZA, MM92.5,True,False,False,True,True,False,True,False,True,True,False
1317,-74.062543,40.770913,NJ,NJ TPK,SB,TP ALEXANDER HAMILTON SERVICE PLAZA, MM111.6,True,False,False,True,True,False,True,False,True,True,False
1318,-74.026472,40.825918,NJ,NJ TPK,NB,TP VINCE LOMBARDI SERVICE PLAZA EASTERLY, MM116,True,False,False,True,True,False,True,False,True,True,False
1319,-74.028121,40.828031,NJ,NJ TPK,NB,TP VINCE LOMBARDI SERVICE PLAZA WESTERLY, MM116,True,False,False,True,True,False,True,False,True,True,False
1320,-74.02942,40.827265999999995,NJ,NJ TPK,SB,TP VINCE LOMBARDI SERVICE PLAZA, MM115.5,True,False,False,True,True,False,True,False,True,True,False
1321,-108.747101,32.354475,NM,I-10,EB,WELCOME CENTER FOLLOW SIGNS, MM20,True,False,False,True,False,True,True,False,False,False,False
1322,-108.73681599999999,32.351475,NM,I-10,WB,WELCOME CENTER FOLLOW SIGNS, MM20,True,False,False,True,False,True,True,False,False,False,False
1323,-106.582553,32.005297,NM,I-10,WB,ANTHONY WELCOME CENTER, MM164,True,False,False,True,False,True,True,False,False,False,False
1324,-106.874242,32.282477,NM,I-10,EB,LAS CRUCES OVERLOOK REST AREA, MM135,True,False,False,True,True,True,True,True,False,False,True
1325,-108.25210700000001,32.202632,NM,I-10,EB,YUCCA REST AREA, MM54,True,False,False,True,True,True,True,False,False,False,False
1326,-108.119289,32.224959000000005,NM,I-10,WB,GAGE REST AREA, MM61,True,False,False,True,True,True,True,False,False,False,False
1327,-104.88325400000001,35.864748,NM,I-25,NB,FT UNION REST AREA, MM374,True,False,False,True,False,True,True,True,False,False,False
1328,-106.89074699999999,34.301786,NM,I-25,NB,WALKING SANDS REST AREA, MM167,True,False,False,True,False,True,True,False,False,False,False
1329,-106.889319,34.307190999999996,NM,I-25,SB,WALKING SANDS REST AREA, MM167,True,False,False,True,False,True,True,False,False,False,False
1330,-106.159544,35.525818,NM,I-25,NB,LA BAJADA WELCOME CENTER, MM269,True,False,False,True,False,True,True,False,False,False,False
1331,-104.854892,35.880949,NM,I-25,SB,FT UNION REST AREA, MM376,True,False,False,True,False,True,True,False,False,False,False
1332,-104.499658,36.643044,NM,I-25,NB,THAXTON REST AREA, MM434,True,False,False,True,False,True,True,False,False,False,False
1333,-104.49805400000001,36.652132,NM,I-25,SB,THAXTON REST AREA, MM434,True,False,False,True,False,True,True,False,False,False,False
1334,-106.92004399999999,32.548551,NM,I-25,NB,FT SELDON REST AREA, MM23,True,False,False,True,True,True,True,False,False,False,False
1335,-106.92393899999999,32.554823,NM,I-25,SB,FT SELDON REST AREA, MM23,True,False,False,True,True,True,True,False,False,False,False
1336,-107.139699,33.620102,NM,I-25,NB,FT CRAIG REST AREA, MM114,True,False,False,True,True,True,True,False,False,False,False
1337,-107.13596399999999,33.624099,NM,I-25,SB,FT CRAIG REST AREA, MM114,True,False,False,True,True,True,True,False,False,False,False
1338,-109.007296,35.394364,NM,I-40,EB,MANUELITO WELCOME CENTER, MM3,True,False,False,True,False,True,True,False,False,False,False
1339,-107.55988899999998,35.074078,NM,I-40,EB,ACOMITA REST AREA FOLLOW SIGNS, MM102,True,False,False,True,False,True,True,False,False,False,False
1340,-107.55205900000001,35.074224,NM,I-40,WB,ACOMITA REST AREA FOLLOW SIGNS, MM102,True,False,False,True,False,True,True,False,False,False,False
1341,-105.85495300000001,35.005152,NM,I-40,EB,RATTLESNAKE DRAW REST AREA, MM207,True,False,False,True,False,True,True,False,False,False,False
1342,-105.840649,35.005339,NM,I-40,WB,RATTLESNAKE DRAW REST AREA, MM207,True,False,False,True,False,True,True,False,False,False,False
1343,-105.089142,34.981331,NM,I-40,EB,ANTON CHICO REST AREA, MM251,True,False,False,True,False,True,True,False,False,False,False
1344,-105.07605900000001,34.980995,NM,I-40,WB,ANTON CHICO REST AREA, MM251,True,False,False,True,False,True,True,False,False,False,False
1345,-104.242151,35.068096999999995,NM,I-40,EB,CLOSED PAJARITO REST AREA, MM302,True,False,False,True,False,True,True,False,False,False,False
1346,-104.23535600000001,35.069216,NM,I-40,WB,CLOSED PAJARITO REST AREA, MM302,True,False,False,True,False,True,True,False,False,False,False
1347,-103.043665,35.182857,NM,I-40,WB,LLANO ESTACADO WELCOME CENTER, MM373,True,False,False,True,False,True,True,False,False,False,False
1348,-107.97821299999998,32.495578,NM,US-180,NB/SB,BUTTERFIELD TRAIL REST AREA, MM144.5,True,False,False,True,False,True,True,False,False,False,False
1349,-104.64170899999999,33.952552000000004,NM,US-285,NB/SB,MESA REST AREA,,True,False,False,True,False,True,True,False,False,False,False
1350,-103.815692,33.418018,NM,US-380,EB,WALDROP REST AREA, MM196,True,False,False,True,False,True,True,False,False,False,False
1351,-103.813805,33.41795,NM,US-380,WB,WALDROP REST AREA LEFT EXIT, MM196,True,False,False,True,False,True,True,False,False,False,False
1352,-103.086515,32.726127000000005,NM,US-62/180,WB,HOBBS WELCOME CENTER,,True,False,False,True,False,True,True,False,False,False,False
1353,-103.091944,32.725764,NM,US-62/180,EB,HOBBS WELCOME CENTER LEFT EXIT,,True,False,False,True,False,True,True,False,False,False,False
1354,-105.738124,36.476246,NM,US-64,EB/WB,RIO GRANDE GORGE REST AREA DAYLIGHT HOURS ONLY,,True,False,False,True,False,True,True,False,False,False,False
1355,-103.250912,34.250492,NM,US-70,EB/WB,BLACKWATER DRAW REST AREA,,True,False,False,True,False,True,True,False,False,False,False
1356,-103.79259300000001,32.85635,NM,US-82,EB/WB,MALJAMAR REST AREA,,True,False,False,True,False,True,True,False,False,False,False
1357,-103.78549100000001,36.679952,NM,US-87,WB,DES MOINES REST AREA, MM392,True,False,False,True,False,True,True,False,False,False,False
1358,-103.786989,36.683162,NM,US-87,EB,DES MOINES REST AREA LEFT EXIT, MM392,True,False,False,True,False,True,True,False,False,False,False
1359,-114.067865,36.810767,NV,I-15,NB,MESQUITE WELCOME CENTER FOLLOW SIGNS, MM122,True,False,False,False,False,False,True,False,False,False,False
1360,-114.05494099999999,36.816696,NV,I-15,SB,MESQUITE WELCOME CENTER FOLLOW SIGNS, MM122,True,False,False,False,False,False,True,False,False,False,False
1361,-114.57353700000002,41.077964,NV,I-80,EB,PEQUOP REST AREA, MM373,True,True,False,True,False,False,False,False,False,False,False
1362,-114.56491100000001,41.076768,NV,I-80,WB,PEQUOP REST AREA, MM373,True,True,False,True,False,False,False,False,False,False,False
1363,-114.062876,40.741145,NV,I-80,EB,WENDOVER WELCOME CENTER FOLLOW SIGNS, MM410,True,False,False,False,False,False,True,False,False,False,False
1364,-114.053253,40.738640999999994,NV,I-80,WB,WENDOVER WELCOME CENTER FOLLOW SIGNS, MM410,True,False,False,False,False,False,True,False,False,False,False
1365,-119.330836,39.604382,NV,I-80,WB,WADSWORTH REST AREA, MM42,True,False,False,True,False,True,True,True,False,False,False
1366,-118.001943,40.784136,NV,I-80,EB,COSGRAVE REST AREA FOLLOW SIGNS, MM158,True,False,False,True,False,True,True,True,False,False,False
1367,-117.998682,40.790991,NV,I-80,WB,COSGRAVE REST AREA FOLLOW SIGNS, MM158,True,False,False,True,False,True,True,True,False,False,False
1368,-117.581675,41.022588,NV,I-80,EB,BUTTON POINT REST AREA FOLLOW SIGNS, MM187,True,False,False,True,False,True,True,True,False,False,False
1369,-117.574455,41.015903,NV,I-80,WB,BUTTON POINT REST AREA FOLLOW SIGNS, MM187,True,False,False,True,False,True,True,True,False,False,False
1370,-117.13285900000001,40.794928999999996,NV,I-80,EB,VALMY REST AREA FOLLOW SIGNS, MM216,True,False,False,True,False,True,True,True,False,False,False
1371,-117.12406499999999,40.788534000000006,NV,I-80,WB,VALMY REST AREA FOLLOW SIGNS, MM216,True,False,False,True,False,True,True,True,False,False,False
1372,-116.481573,40.683525,NV,I-80,EB,BEOWAWE EAST REST AREA, MM258,True,False,False,True,False,True,True,True,False,False,False
1373,-116.471268,40.677762,NV,I-80,WB,BEOWAWE WEST REST AREA, MM258,True,False,False,True,False,True,True,True,False,False,False
1374,-118.75231299999999,39.940752,NV,I-80,EB,REST AREA TRINITY FOLLOW SIGNS, MM83,True,False,False,True,False,True,True,False,False,False,False
1375,-118.74339499999999,39.944751000000004,NV,I-80,WB,TRINITY REST AREA FOLLOW SIGNS, MM83,True,False,False,True,False,True,True,False,False,False,False
1376,-118.39733100000001,41.561865000000004,NV,NV-140,NB/SB,LEONARD CREEK REST AREA,,True,True,False,True,False,True,False,False,False,False,False
1377,-119.042409,41.877152,NV,NV-140,NB/SB,THOUSAND SPRINGS REST AREA,,True,True,False,True,False,True,False,False,False,False,False
1378,-114.78325,35.172487,NV,NV-163,EB,LAUGHLIN BREAK CHECK REST AREA,,True,True,False,False,False,True,False,False,False,False,False
1379,-119.229899,38.808127,NV,NV-208,EB/WB,WILSON CANYON REST AREA,,True,True,False,True,False,False,False,False,False,False,False
1380,-116.20483200000001,40.076415999999995,NV,NV-278,NB/SB,GARDEN VALLEY REST AREA,,True,True,False,True,False,True,False,False,False,False,False
1381,-117.12621299999999,40.129448,NV,NV-305,NB/SB,VALLEY OF THE MOON REST AREA,,True,True,False,True,False,True,False,False,False,False,False
1382,-115.01165400000001,38.451048,NV,NV-318,NB/SB,SUNNYSIDE REST AREA,,True,False,False,True,False,True,True,False,False,False,False
1383,-115.232551,37.532628,NV,NV-318/375,NB/SB,CRYSTAL SPRINGS REST AREA,,True,False,False,True,False,True,False,False,False,False,False
1384,-119.182138,38.989612,NV,NV-339,NB/SB,LOG CABIN REST AREA,,True,False,False,True,False,True,True,True,False,False,False
1385,-117.17528999999999,38.783087,NV,NV-376,NB/SB,BIG SMOKY REST AREA,,True,True,False,True,False,True,False,False,False,False,False
1386,-119.89756100000001,39.313533,NV,NV-431,NB/SB,MT ROSE SUMMIT REST AREA,,True,True,False,True,False,True,True,False,False,False,False
1387,-119.56811,38.748090999999995,NV,US-395,NB/SB,MOUNTAIN HOUSE REST AREA,,True,False,False,True,False,True,False,False,False,False,False
1388,-116.505954,39.497619,NV,US-50,EB/WB,BEAN FLAT REST AREA,,True,False,False,True,False,True,False,False,False,False,False
1389,-115.958436,39.49989,NV,US-50,EB/WB,EAST EUREKA REST AREA,,True,False,False,True,False,True,False,False,False,False,False
1390,-116.228604,38.369429,NV,US-6,EB/WB,BLUE JAY REST AREA,,True,False,False,True,False,True,False,False,False,False,False
1391,-116.814852,38.125294,NV,US-6,EB/WB,SAULSBURY WASH REST AREA,,True,True,False,True,False,False,False,False,False,False,False
1392,-114.830607,35.989872999999996,NV,US-93,NB,NEVADA WELCOME CENTER LEFT EXIT FOLLOW SIGNS,,True,False,False,True,False,True,True,False,False,False,False
1393,-114.607576,38.319559000000005,NV,US-93,NB/SB,PONY SPRINGS REST AREA,,True,False,False,True,False,True,False,False,False,False,False
1394,-114.688142,41.941891999999996,NV,US-93,NB/SB,SALMON FALLS CREEK REST AREA,,True,True,False,True,False,False,False,False,False,False,False
1395,-114.74146200000001,39.797526,NV,US-93,NB/SB,SCHELLBOURNE REST AREA,,True,True,False,True,False,False,False,False,False,False,False
1396,-114.833129,35.988372,NV,US-93,SB,NEVADA WELCOME CENTER FOLLOW SIGNS,,True,False,False,True,False,True,True,False,False,False,False
1397,-114.798304,36.009324,NV,US-93,NB,LAKE MEAD NATL REC AREA VISITOR CENTER FOLLOW SIGNS,,True,False,False,True,False,True,True,False,False,False,False
1398,-114.802218,36.008503999999995,NV,US-93,SB,LAKE MEAD NATL REC AREA VISITOR CENTER LEFT EXIT FOLLOW SIGNS,,True,False,False,True,False,True,True,False,False,False,False
1399,-114.860165,35.222041,NV,US-95,NB,(NT) REST AREA, MM3,True,False,False,True,False,True,True,False,False,False,False
1400,-117.78728400000001,41.541406,NV,US-95,NB,OROVADA REST AREA, MM135,True,True,False,True,False,False,False,False,False,False,False
1401,-118.625226,38.532762,NV,US-95,NB/SB,HAWTHORNE REST AREA,,True,False,False,True,False,True,True,False,False,False,False
1402,-118.178839,38.505761,NV,US-95,NB/SB,LUNING REST AREA,,True,False,False,True,False,True,True,False,False,False,False
1403,-114.861172,35.224336,NV,US-95,SB,(NT) REST AREA LEFT EXIT, MM3.5,True,False,False,True,False,True,True,False,False,False,False
1404,-117.78711899999999,41.543212,NV,US-95,SB,OROVADA REST AREA-LEFT EXIT, MM135,True,True,False,True,False,False,False,False,False,False,False
1405,-116.39983899999999,36.643106,NV,US-95/NV-373,NB/SB,AMARGOSA VALLEY REST AREA,,True,False,False,True,False,True,False,False,False,False,False
1406,-117.452827,38.139674,NV,US-95/US-6,NB/SB,MILLERS REST AREA,,True,False,False,True,False,True,True,True,False,False,False
1407,-77.833081,42.730432,NY,I-390,EB,MOUNT MORRIS REST AREA, MM38,True,False,False,True,False,True,True,False,False,False,False
1408,-77.82986600000001,42.724453999999994,NY,I-390,WB,MOUNT MORRIS REST AREA, MM38,True,False,False,True,False,True,True,False,False,False,False
1409,-73.319521,40.803043,NY,I-495/LIE,EB,WELCOME CENTER, MM37.5 (BETWEEN EXITS 51/52),True,False,False,True,True,True,True,False,False,False,False
1410,-73.634365,41.359912,NY,I-684,NB,BREWSTER REST AREA, MM25,True,False,False,True,True,True,True,False,False,False,False
1411,-73.67864300000001,41.234088,NY,I-684,SB,BEDFORD REST AREA, MM16,True,False,False,True,True,True,True,False,False,False,False
1412,-75.994642,42.377373999999996,NY,I-81,SB,WHITNEY POINT REST AREA, MM9.5,True,False,False,True,False,False,True,False,False,False,False
1413,-75.775502,42.017497999999996,NY,I-81,NB,BROOME GATEWAY WELCOME CENTER, MM2,True,False,False,True,True,True,True,False,False,False,False
1414,-76.147685,42.711428000000005,NY,I-81,NB,PREBLE REST AREA, MM14,True,False,False,True,True,True,True,False,False,False,False
1415,-75.981453,43.904590999999996,NY,I-81,SB,WATERTOWN REST AREA, MM43,True,False,False,True,True,True,True,False,False,False,False
1416,-75.91580400000001,44.079712,NY,I-81,NB,PARKING AREA, MM161.2,True,False,False,True,True,True,True,False,False,False,False
1417,-75.94116600000001,44.238954,NY,I-81,NB,TOWN OF ORLEANS REST AREA AND TOURIST INFORMATION CENTER, MM174.5,True,False,False,True,True,True,True,False,False,False,False
1418,-75.97628,44.29684,NY,I-81,SB,WELCOME CENTER/REST AREA, MM0,True,False,False,True,True,True,True,False,False,False,False
1419,-74.399169,41.423306,NY,I-84,EB,MIDDLETOWN REST AREA, MM3,True,False,False,True,False,True,True,False,False,False,False
1420,-74.293801,41.479751,NY,I-84,WB,MIDDLETOWN REST AREA, MM5,True,False,False,True,False,True,True,False,False,False,False
1421,-73.729646,41.547653000000004,NY,I-84,EB,EAST FISHKILL REST AREA, MM17,True,False,False,True,True,True,True,False,False,False,False
1422,-73.718168,41.546368,NY,I-84,WB,EAST FISHKILL REST AREA, MM17,True,False,False,True,True,True,True,False,False,False,False
1423,-79.354603,42.141241,NY,I-86,EB,CHAUTAUQUA LAKE WELCOME CENTER, MM22,True,False,False,True,True,True,True,False,False,False,False
1424,-78.529549,42.098043,NY,I-86,WB,ALLEGANY REST AREA/TOURIST INFO CENTER, MM72.8,True,False,False,True,True,True,True,False,False,False,False
1425,-78.105616,42.222852,NY,I-86,EB,FRIENDSHIP REST AREA, MM101,True,False,False,True,True,True,True,False,False,False,False
1426,-77.351298,42.367946999999994,NY,I-86,WB,KANONA REST AREA, MM147,True,False,False,True,True,True,True,False,False,False,False
1427,-77.200655,42.246183,NY,I-86,EB,CAMPBELL REST AREA, MM160,True,False,False,True,True,True,True,False,False,False,False
1428,-76.42266500000001,42.023485,NY,I-86/NY-17,EB,NICHOLS REST AREA, MM212,True,False,False,True,True,True,True,False,False,False,False
1429,-76.27570899999999,42.088251,NY,I-86/NY-17,WB,OWEGO REST AREA, MM221.5,True,False,False,True,True,True,True,False,False,False,False
1430,-75.159465,41.996186,NY,I-86/NY-17,WB,EAST BRANCH REST AREA, MM295,True,False,False,True,True,True,True,False,False,False,False
1431,-74.86551700000001,41.927618,NY,I-86/NY-17,EB,ROSCOE REST AREA, MM313,True,False,False,True,True,True,True,False,False,False,False
1432,-73.85383399999999,40.982602,NY,I-87/T'WAY,NB,ARDSLEY SERVICE PLAZA, MM6,True,False,False,True,True,True,True,False,True,True,False
1433,-73.776799,42.872991,NY,I-87/T'WAY,NB,CLIFTON PARK REST AREA, MM15.4,True,False,False,True,True,True,True,False,False,False,False
1434,-74.188511,41.156038,NY,I-87/T'WAY,SB,RAMAPO SERVICE PLAZA, MM33,True,False,False,True,True,True,True,False,True,True,False
1435,-74.188087,41.148571000000004,NY,I-87/T'WAY,NB,SLOATSBURG SERVICE PLAZA, MM33,True,False,False,True,True,True,True,False,True,True,False
1436,-73.67410100000001,43.269202,NY,I-87/T'WAY,NB,GLEN FALLS REST AREA, MM40.7,True,False,False,True,True,True,True,False,False,False,False
1437,-73.678801,43.278462,NY,I-87/T'WAY,SB,GLENS FALLS REST AREA, MM43,True,False,False,True,True,True,True,False,False,False,False
1438,-73.73420899999999,43.547841999999996,NY,I-87/T'WAY,NB,PARKING AREA, MM64.2,True,False,False,True,False,True,True,False,False,False,False
1439,-74.0850858,41.575501,NY,I-87/T'WAY,NB,PLATTEKILL SERVICE PLAZA, MM65,True,False,False,True,True,True,True,False,True,True,False
1440,-74.087064,41.59478,NY,I-87/T'WAY,SB,MODENA SERVICE PLAZA, MM66,True,False,False,True,True,True,True,False,True,True,False
1441,-73.998779,42.016227,NY,I-87/T'WAY,EB,ULSTER SERVICE PLAZA, MM96,True,False,False,True,True,True,True,False,True,True,False
1442,-73.702512,44.019713,NY,I-87/T'WAY,SB,HIGH PEAKS WELCOME CENTER, MM99,True,False,True,True,False,True,True,False,False,False,False
1443,-73.710639,44.010411,NY,I-87/T'WAY,NB,HIGH PEAKS WELCOME CENTER, MM99,True,False,True,True,False,True,True,False,False,False,False
1444,-73.95771500000001,42.108533,NY,I-87/T'WAY,NB,MALDEN SERVICE PLAZA, MM103,True,False,False,True,True,True,True,False,True,True,False
1445,-73.53066899999999,44.280031,NY,I-87/T'WAY,SB,PARKING AREA, MM122.6,True,False,False,True,False,True,True,False,False,False,False
1446,-73.804084,42.429794,NY,I-87/T'WAY,SB,NEW BALTIMORE SERVICE PLAZA, MM127,True,False,False,True,True,True,True,False,True,True,False
1447,-73.805126,42.426431,NY,I-87/T'WAY,NB,NEW BALTIMORE SERVICE PLAZA, MM127,True,False,False,True,True,True,True,False,True,True,False
1448,-73.493604,44.601071999999995,NY,I-87/T'WAY,NB,VALCOUR REST AREA, MM146,True,False,False,True,True,True,True,False,False,False,False
1449,-73.446301,44.810527,NY,I-87/T'WAY,SB,BEEKMANTOWN WELCOME CENTER, MM162,True,False,False,True,True,True,True,False,False,False,False
1450,-73.442881,44.801677000000005,NY,I-87/T'WAY,NB,POINT AU ROCHE REST AREA, MM168,True,False,False,True,True,True,True,False,False,False,False
1451,-74.681038,42.611007,NY,I-88,WB,WORCESTER REST AREA, MM79,True,False,False,True,False,True,True,False,False,False,False
1452,-75.294238,42.325105,NY,I-88,EB,UNADILLA REST AREA, MM39,True,False,False,True,True,True,True,False,False,False,False
1453,-78.992749,42.632519,NY,I-90/NY T'WAY,EB,ANGOLA SERVICE PLAZA, MM447,True,False,False,True,True,True,True,False,True,True,False
